discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,ano,tempo_segundos,distancia_metros,peso_kg
Athletics,200m men,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/melvin-emery-patton,Melvin Emery PATTON,21100,TIME,1948,21.1,,
Athletics,marathon men,london-1948,Athlete,GOLD,,,1,Argentina,AR,ARG,https://olympics.com/en/athletes/delfo-cabrera,Delfo CABRERA,9291600,TIME,1948,9291.6,,
Athletics,decathlon men,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/robert-mathias,Robert MATHIAS,311000,TIME,1948,311.0,,
Athletics,10000m men,london-1948,Athlete,GOLD,,,1,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/emil-zatopek,Emil ZATOPEK,1799600,TIME,1948,1799.6,,
Athletics,50km walk men,london-1948,Athlete,GOLD,,,1,Sweden,SE,SWE,https://olympics.com/en/athletes/john-artur-ljunggren,John Artur LJUNGGREN,16912000,TIME,1948,16912.0,,
Athletics,4x100m relay men,london-1948,GameTeam,GOLD,,,1,United States of America,US,USA,,,40600,TIME,1948,40.6,,
Athletics,80m hurdles women,berlin-1936,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/trebisonda-valla,Trebisonda VALLA,11700,TIME,1936,11.7,,
Athletics,4x100m relay women,berlin-1936,GameTeam,GOLD,,,1,United States of America,US,USA,,,46900,TIME,1936,46.9,,
Athletics,1500m men,berlin-1936,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/john-lovelock,John LOVELOCK,227800,TIME,1936,227.8,,
Athletics,decathlon men,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/glenn-edward-morris,Glenn Edward MORRIS,273200,TIME,1936,273.2,,
Athletics,5000m men,berlin-1936,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/gunnar-hockert,Gunnar HÖCKERT,862200,TIME,1936,862.2,,
Athletics,200m men,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jesse-owens,Jesse OWENS,20700,TIME,1936,20.7,,
Athletics,marathon men,berlin-1936,Athlete,GOLD,,,1,Japan,JP,JPN,https://olympics.com/en/athletes/kitei-son,Kitei SON,8959200,TIME,1936,8959.2,,
Athletics,800m men,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/john-youie-woodruff,John Youie WOODRUFF,112900,TIME,1936,112.9,,
Athletics,110m hurdles men,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/forrest-grady-towns,Forrest Grady TOWNS,14200,TIME,1936,14.2,,
Athletics,100m women,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/helen-herring-stephens,Helen Herring STEPHENS,11.5w,TIME,1936,11.9,,
Athletics,10000m men,berlin-1936,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/ilmari-salminen,Ilmari SALMINEN,1815400,TIME,1936,1815.4,,
Athletics,4x100m relay men,berlin-1936,GameTeam,GOLD,,,1,United States of America,US,USA,,,39800,TIME,1936,39.8,,
Athletics,4x400m relay men,berlin-1936,GameTeam,GOLD,,,1,Great Britain,GB,GBR,,,189000,TIME,1936,189.0,,
Athletics,400m men,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/archibald-franklin-williams,Archibald Franklin WILLIAMS,46500,TIME,1936,46.5,,
Athletics,400m hurdles men,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/glenn-foster-hardin,Glenn Foster HARDIN,52400,TIME,1936,52.4,,
Athletics,100m men,berlin-1936,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jesse-owens,Jesse OWENS,10.3w,TIME,1936,10.3,,
Athletics,3000m steeplechase men,berlin-1936,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/volmari-iso-hollo,Volmari ISO-HOLLO,543800,TIME,1936,543.8,,
Athletics,50km walk men,berlin-1936,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/hector-harold-whitlock,Hector Harold WHITLOCK,16241400,TIME,1936,16241.4,,
Athletics,5000m men,los-angeles-1932,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/lauri-aleksanteri-lehtinen,Lauri Aleksanteri LEHTINEN,870000,TIME,1932,870.0,,
Athletics,110m hurdles men,los-angeles-1932,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/george-j-jr-saling,George J. Jr. SALING,14600,TIME,1932,14.6,,
Athletics,4x400m relay men,los-angeles-1932,GameTeam,GOLD,,,1,United States of America,US,USA,,,188200,TIME,1932,188.2,,
Athletics,1500m men,los-angeles-1932,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/luigi-beccali,Luigi BECCALI,231200,TIME,1932,231.2,,
Athletics,50km walk men,los-angeles-1932,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/thomas-william-green,Thomas William GREEN,17410000,TIME,1932,17410.0,,
Athletics,400m hurdles men,los-angeles-1932,Athlete,GOLD,,,1,Ireland,IE,IRL,https://olympics.com/en/athletes/robert-morton-newburgh-tisdall,Robert Morton Newburgh TISDALL,51800,TIME,1932,51.8,,
Athletics,3000m steeplechase men,los-angeles-1932,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/volmari-iso-hollo,Volmari ISO-HOLLO,633400,TIME,1932,633.4,,
Athletics,800m men,los-angeles-1932,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/thomas-hampson,Thomas HAMPSON,109700,TIME,1932,109.7,,
Athletics,marathon men,los-angeles-1932,Athlete,GOLD,,,1,Argentina,AR,ARG,https://olympics.com/en/athletes/juan-carlos-zabala,Juan Carlos ZABALA,9096000,TIME,1932,9096.0,,
Athletics,100m women,los-angeles-1932,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/stanislawa-walasiewicz,Stanislawa WALASIEWICZ,11900,TIME,1932,11.9,,
Athletics,4x100m relay men,los-angeles-1932,GameTeam,GOLD,,,1,United States of America,US,USA,,,40000,TIME,1932,40.0,,
Athletics,100m men,los-angeles-1932,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/eddie-tolan,Eddie TOLAN,10300,TIME,1932,10.3,,
Athletics,decathlon men,los-angeles-1932,Athlete,GOLD,,,1,United States of America,US,USA,,Jim Bausch,317000,TIME,1932,317.0,,
Athletics,4x100m relay women,los-angeles-1932,GameTeam,GOLD,,,1,United States of America,US,USA,,,47000,TIME,1932,47.0,,
Athletics,400m men,los-angeles-1932,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/william-arthur-carr,William Arthur CARR,46200,TIME,1932,46.2,,
Athletics,10000m men,los-angeles-1932,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/janusz-kusocinski,Janusz KUSOCINSKI,1811400,TIME,1932,1811.4,,
Athletics,200m men,los-angeles-1932,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/eddie-tolan,Eddie TOLAN,21200,TIME,1932,21.2,,
Athletics,80m hurdles women,los-angeles-1932,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/mildred-didrikson,Mildred DIDRIKSON,11700,TIME,1932,11.7,,
Athletics,800m men,amsterdam-1928,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/douglas-gordon-lowe,Douglas Gordon LOWE,111800,TIME,1928,111.8,,
Athletics,marathon men,amsterdam-1928,Athlete,GOLD,,,1,France,FR,FRA,,Boughera El Ouafi,9177000,TIME,1928,9177.0,,
Athletics,4x100m relay men,amsterdam-1928,GameTeam,GOLD,,,1,United States of America,US,USA,,,41000,TIME,1928,41.0,,
Athletics,4x100m relay women,amsterdam-1928,GameTeam,GOLD,,,1,Canada,CA,CAN,,,48400,TIME,1928,48.4,,
Athletics,10000m men,amsterdam-1928,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,1818800,TIME,1928,1818.8,,
Athletics,110m hurdles men,amsterdam-1928,Athlete,GOLD,,,1,South Africa,ZA,RSA,https://olympics.com/en/athletes/sidney-atkinson,Sidney ATKINSON,14800,TIME,1928,14.8,,
Athletics,400m hurdles men,amsterdam-1928,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/david-george-burghley,David George BURGHLEY,53400,TIME,1928,53.4,,
Athletics,100m men,amsterdam-1928,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/percy-williams,Percy WILLIAMS,10800,TIME,1928,10.8,,
Athletics,800m women,amsterdam-1928,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/karoline-lina-radke,Karoline Lina RADKE,136800,TIME,1928,136.8,,
Athletics,5000m men,amsterdam-1928,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/ville-ritola,Ville RITOLA,878000,TIME,1928,878.0,,
Athletics,1500m men,amsterdam-1928,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/harri-edvin-larva,Harri Edvin LARVA,233200,TIME,1928,233.2,,
Athletics,decathlon men,amsterdam-1928,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/paavo-ilmari-yrjola,Paavo Ilmari YRJÖLÄ,284000,TIME,1928,284.0,,
Athletics,200m men,amsterdam-1928,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/percy-williams,Percy WILLIAMS,21800,TIME,1928,21.8,,
Athletics,4x400m relay men,amsterdam-1928,GameTeam,GOLD,,,1,United States of America,US,USA,,,194200,TIME,1928,194.2,,
Athletics,400m men,amsterdam-1928,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/raymond-james-barbuti,Raymond James BARBUTI,47800,TIME,1928,47.8,,
Athletics,100m women,amsterdam-1928,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/elizabeth-robinson,Elizabeth ROBINSON,12200,TIME,1928,12.2,,
Athletics,3000m steeplechase men,amsterdam-1928,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/toivo-aarne-loukola,Toivo Aarne LOUKOLA,561800,TIME,1928,561.8,,
Athletics,decathlon men,paris-1924,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/harold-marion-osborn,Harold Marion OSBORN,290000,TIME,1924,290.0,,
Athletics,marathon men,paris-1924,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/albin-oskar-stenroos,Albin Oskar STENROOS,9682600,TIME,1924,9682.6,,
Athletics,3000m steeplechase men,paris-1924,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/ville-ritola,Ville RITOLA,573600,TIME,1924,573.6,,
Athletics,4x100m relay men,paris-1924,GameTeam,GOLD,,,1,United States of America,US,USA,,,41000,TIME,1924,41.0,,
Athletics,pentathlon men,paris-1924,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/eero-reino-lehtonen,Eero Reino LEHTONEN,287100,TIME,1924,287.1,,
Athletics,4x400m relay men,paris-1924,GameTeam,GOLD,,,1,United States of America,US,USA,,,196000,TIME,1924,196.0,,
Athletics,10000m walk men,paris-1924,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/ugo-frigerio,Ugo FRIGERIO,2869000,TIME,1924,2869.0,,
Athletics,400m hurdles men,paris-1924,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/frederick-morgan-taylor,Frederick Morgan TAYLOR,52600,TIME,1924,52.6,,
Athletics,cross country individual men,paris-1924,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,1974800,TIME,1924,1974.8,,
Athletics,1500m men,paris-1924,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,233600,TIME,1924,233.6,,
Athletics,400m men,paris-1924,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/eric-henry-liddell,Eric Henry LIDDELL,47600,TIME,1924,47.6,,
Athletics,5000m men,paris-1924,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,871200,TIME,1924,871.2,,
Athletics,800m men,paris-1924,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/douglas-gordon-lowe,Douglas Gordon LOWE,112400,TIME,1924,112.4,,
Athletics,110m hurdles men,paris-1924,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/daniel-kinsey,Daniel KINSEY,15000,TIME,1924,15.0,,
Athletics,10000m men,paris-1924,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/ville-ritola,Ville RITOLA,1823200,TIME,1924,1823.2,,
Athletics,100m men,paris-1924,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/harold-abrahams,Harold ABRAHAMS,10600,TIME,1924,10.6,,
Athletics,200m men,paris-1924,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jackson-scholz,Jackson SCHOLZ,21600,TIME,1924,21.6,,
Athletics,cross country individual men,antwerp-1920,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,1635000,TIME,1920,1635.0,,
Athletics,pentathlon men,antwerp-1920,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/eero-reino-lehtonen,Eero Reino LEHTONEN,280200,TIME,1920,280.2,,
Athletics,400m hurdles men,antwerp-1920,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/frank-loomis,Frank LOOMIS,54000,TIME,1920,54.0,,
Athletics,4x100m relay men,antwerp-1920,GameTeam,GOLD,,,1,United States of America,US,USA,,,42200,TIME,1920,42.2,,
Athletics,5000m men,antwerp-1920,Athlete,GOLD,,,1,France,FR,FRA,https://olympics.com/en/athletes/joseph-guillemot,Joseph GUILLEMOT,895600,TIME,1920,895.6,,
Athletics,200m men,antwerp-1920,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/allen-woodring,Allen WOODRING,22000,TIME,1920,22.0,,
Athletics,800m men,antwerp-1920,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/albert-hill,Albert HILL,113400,TIME,1920,113.4,,
Athletics,400m men,antwerp-1920,Athlete,GOLD,,,1,South Africa,ZA,RSA,https://olympics.com/en/athletes/bevil-gordon-d-urban-rudd,Bevil Gordon D'Urban RUDD,49600,TIME,1920,49.6,,
Athletics,marathon men,antwerp-1920,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/hannes-kolehmainen,Hannes KOLEHMAINEN,9155800,TIME,1920,9155.8,,
Athletics,100m men,antwerp-1920,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/charles-paddock,Charles PADDOCK,10800,TIME,1920,10.8,,
Athletics,1500m men,antwerp-1920,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/albert-hill,Albert HILL,241800,TIME,1920,241.8,,
Athletics,10000m walk men,antwerp-1920,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/ugo-frigerio,Ugo FRIGERIO,2886200,TIME,1920,2886.2,,
Athletics,110m hurdles men,antwerp-1920,Athlete,GOLD,,,1,Canada,CA,CAN,,Tommy Thomson,14800,TIME,1920,14.8,,
Athletics,3000m walk men,antwerp-1920,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/ugo-frigerio,Ugo FRIGERIO,794200,TIME,1920,794.2,,
Athletics,3000m steeplechase men,antwerp-1920,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/percy-hodge,Percy HODGE,600400,TIME,1920,600.4,,
Athletics,4x400m relay men,antwerp-1920,GameTeam,GOLD,,,1,Great Britain,GB,GBR,,,202200,TIME,1920,202.2,,
Athletics,10000m men,antwerp-1920,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,1905800,TIME,1920,1905.8,,
Athletics,decathlon men,antwerp-1920,Athlete,GOLD,,,1,Norway,NO,NOR,https://olympics.com/en/athletes/helge-andreas-løvland,Helge Andreas LØVLAND,288400,TIME,1920,288.4,,
Athletics,200m men,stockholm-1912,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/ralph-craig,Ralph CRAIG,21700,TIME,1912,21.7,,
Athletics,cross country individual men,stockholm-1912,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/hannes-kolehmainen,Hannes KOLEHMAINEN,2711600,TIME,1912,2711.6,,
Athletics,5000m men,stockholm-1912,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/hannes-kolehmainen,Hannes KOLEHMAINEN,876600,TIME,1912,876.6,,
Athletics,400m men,stockholm-1912,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/charles-decker-reidpath,Charles Decker REIDPATH,48200,TIME,1912,48.2,,
Athletics,4x400m relay men,stockholm-1912,GameTeam,GOLD,,,1,United States of America,US,USA,,,196600,TIME,1912,196.6,,
Athletics,1500m men,stockholm-1912,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/arnold-jackson,Arnold JACKSON,236800,TIME,1912,236.8,,
Athletics,100m men,stockholm-1912,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/ralph-craig,Ralph CRAIG,10800,TIME,1912,10.8,,
Athletics,10000m walk men,stockholm-1912,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/george-goulding,George GOULDING,2788400,TIME,1912,2788.4,,
Athletics,110m hurdles men,stockholm-1912,Athlete,GOLD,,,1,United States of America,US,USA,,Fred Kelly,15100,TIME,1912,15.1,,
Athletics,decathlon men,stockholm-1912,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jim-thorpe,Jim THORPE,280100,TIME,1912,280.1,,
Athletics,decathlon men,stockholm-1912,Athlete,GOLD,,,2,Sweden,SE,SWE,https://olympics.com/en/athletes/hugo-k-wieslander,Hugo K. WIESLANDER,285000,TIME,1912,285.0,,
Athletics,800m men,stockholm-1912,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/ted-meredith,Ted MEREDITH,111900,TIME,1912,111.9,,
Athletics,4x100m relay men,stockholm-1912,GameTeam,GOLD,,,1,Great Britain,GB,GBR,,,42400,TIME,1912,42.4,,
Athletics,marathon men,stockholm-1912,Athlete,GOLD,,,1,South Africa,ZA,RSA,,Ken McArthur,9414800,TIME,1912,9414.8,,
Athletics,10000m men,stockholm-1912,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/hannes-kolehmainen,Hannes KOLEHMAINEN,1880800,TIME,1912,1880.8,,
Athletics,pentathlon men,stockholm-1912,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jim-thorpe,Jim THORPE,284800,TIME,1912,284.8,,
Athletics,pentathlon men,stockholm-1912,Athlete,GOLD,,,2,Norway,NO,NOR,https://olympics.com/en/athletes/ferdinand-reinhardt-bie,Ferdinand Reinhardt BIE,307800,TIME,1912,307.8,,
Athletics,"1,600 metres Medley Relay Men",london-1908,GameTeam,GOLD,,,1,United States of America,US,USA,,,209400,TIME,1908,209.4,,
Athletics,10miles walk 1609m men,london-1908,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/george-edward-larner,George Edward LARNER,4557400,TIME,1908,4557.4,,
Athletics,400m men,london-1908,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/wyndham-halswelle,Wyndham HALSWELLE,50000,TIME,1908,50.0,,
Athletics,1500m men,london-1908,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/melvin-sheppard,Melvin SHEPPARD,243400,TIME,1908,243.4,,
Athletics,100m men,london-1908,Athlete,GOLD,,,1,South Africa,ZA,RSA,,Reggie Walker,10800,TIME,1908,10.8,,
Athletics,marathon men,london-1908,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/john-joseph-hayes,John Joseph HAYES,10518400,TIME,1908,10518.4,,
Athletics,400m hurdles men,london-1908,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/charles-joseph-bacon,Charles Joseph BACON,55000,TIME,1908,55.0,,
Athletics,3200m steeplechase men,london-1908,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/arthur-russell,Arthur RUSSELL,647800,TIME,1908,647.8,,
Athletics,5 miles 8047m men,london-1908,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/emil-robert-voigt,Emil Robert VOIGT,1511200,TIME,1908,1511.2,,
Athletics,200m men,london-1908,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/robert-kerr,Robert KERR,22600,TIME,1908,22.6,,
Athletics,110m hurdles men,london-1908,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/forrest-smithson,Forrest SMITHSON,15000,TIME,1908,15.0,,
Athletics,800m men,london-1908,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/melvin-sheppard,Melvin SHEPPARD,112800,TIME,1908,112.8,,
Athletics,3500m walk men,london-1908,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/george-edward-larner,George Edward LARNER,895000,TIME,1908,895.0,,
Athletics,100m men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/archie-hahn,Archie HAHN,11000,TIME,1904,11.0,,
Athletics,800m men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,,Jim Lightbody,116000,TIME,1904,116.0,,
Athletics,200m men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/archie-hahn,Archie HAHN,21600,TIME,1904,21.6,,
Athletics,200m hurdles men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/harry-hillman,Harry HILLMAN,24600,TIME,1904,24.6,,
Athletics,400m hurdles men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/harry-hillman,Harry HILLMAN,53000,TIME,1904,53.0,,
Athletics,110m hurdles men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/frederick-schule,Frederick SCHULE,16000,TIME,1904,16.0,,
Athletics,400m men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/harry-hillman,Harry HILLMAN,49200,TIME,1904,49.2,,
Athletics,60m men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/archie-hahn,Archie HAHN,7000,TIME,1904,7.0,,
Athletics,marathon men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,,Tom Hicks,12533000,TIME,1904,12533.0,,
Athletics,1500m men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,,Jim Lightbody,245400,TIME,1904,245.4,,
Athletics,All-Around Championship Men,st-louis-1904,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/thomas-francis-kiely,Thomas Francis KIELY,351000,TIME,1904,351.0,,
Athletics,3000m steeplechase men,st-louis-1904,Athlete,GOLD,,,1,United States of America,US,USA,,Jim Lightbody,459600,TIME,1904,459.6,,
Athletics,marathon men,paris-1900,Athlete,GOLD,,,1,Luxembourg,LU,LUX,https://olympics.com/en/athletes/michel-theato,Michel THEATO,10785000,TIME,1900,10785.0,,
Athletics,800m men,paris-1900,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/alfred-tysoe,Alfred TYSOE,121200,TIME,1900,121.2,,
Athletics,400m men,paris-1900,Athlete,GOLD,,,1,United States of America,US,USA,,Maxey Long,49400,TIME,1900,49.4,,
Athletics,200m hurdles men,paris-1900,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/alvin-kraenzlein,Alvin KRAENZLEIN,25400,TIME,1900,25.4,,
Athletics,400m hurdles men,paris-1900,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/walter-b-john-tewksbury,Walter B. John TEWKSBURY,57600,TIME,1900,57.6,,
Athletics,110m hurdles men,paris-1900,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/alvin-kraenzlein,Alvin KRAENZLEIN,15400,TIME,1900,15.4,,
Athletics,1500m men,paris-1900,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/charles-bennett,Charles BENNETT,246200,TIME,1900,246.2,,
Athletics,3000m steeplechase men,paris-1900,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/george-orton,George ORTON,454400,TIME,1900,454.4,,
Athletics,4000m steeplechase men,paris-1900,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/john-rimmer,John RIMMER,778400,TIME,1900,778.4,,
Athletics,100m men,paris-1900,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/francis-jarvis,Francis JARVIS,11000,TIME,1900,11.0,,
Athletics,200m men,paris-1900,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/walter-b-john-tewksbury,Walter B. John TEWKSBURY,22200,TIME,1900,22.2,,
Athletics,60m men,paris-1900,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/alvin-kraenzlein,Alvin KRAENZLEIN,7000,TIME,1900,7.0,,
Athletics,marathon men,athens-1896,Athlete,GOLD,,,1,Greece,GR,GRE,https://olympics.com/en/athletes/spyridon-louis,Spyridon LOUIS,10730000,TIME,1896,10730.0,,
Athletics,100m men,athens-1896,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/thomas-burke,Thomas BURKE,12000,TIME,1896,12.0,,
Athletics,1500m men,athens-1896,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/edwin-flack,Edwin FLACK,273200,TIME,1896,273.2,,
Athletics,400m men,athens-1896,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/thomas-burke,Thomas BURKE,54 1/5,TIME,1896,273.2,,
Athletics,110m hurdles men,athens-1896,Athlete,GOLD,,,1,United States of America,US,USA,,Tom Curtis,17600,TIME,1896,17.6,,
Athletics,800m men,athens-1896,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/edwin-flack,Edwin FLACK,131000,TIME,1896,131.0,,
Athletics,hammer throw men,rio-2016,Athlete,GOLD,,,1,Tajikistan,TJ,TJK,https://olympics.com/en/athletes/dilshod-nazarov,Dilshod NAZAROV,78.68,DISTANCE,2016,,78.68,
Athletics,high jump men,rio-2016,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/derek-drouin,Derek DROUIN,2.38,DISTANCE,2016,,2.38,
